"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/27/2017","40","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","2","30","20","11","40","25"
"01/28/2017","73","PM2.5","CITY HALL","17-043-4002","AQS","3","33","16","14","73","21"
"01/29/2017","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","34","27","22","54","25"
"01/30/2017","38","NO2","CTA BUILDING","17-031-0063","AQS","3","31","13","19","32","38"
"01/31/2017","38","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","31","36","12","38","21"
"02/01/2017","52","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","34","29","25","52","32"
"02/02/2017","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","33","29","48","56","28"
"02/03/2017","57","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","37","20","46","57","38"
"02/04/2017","39","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","5","31","11","16","36","39"
"02/05/2017","60","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","6","29","23","25","60","41"
"02/06/2017","80","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","7","25","4","27","80","35"
"02/07/2017","58","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","31","24","10","58","27"
"02/08/2017","33","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","33","7","10","33","25"
"02/09/2017","43","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","37","24","35","43","31"
"02/10/2017","51","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","30","4","19","51","29"
"02/11/2017","68","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","31","6","29","68","36"
"02/12/2017","81","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","44","81","58","65","29"
"02/13/2017","57","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","40","57","20","38","37"
"02/14/2017","44","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","44","43","23","39","26"
"02/15/2017","47","NO2","CTA BUILDING","17-031-0063","AQS","5","42","1","32","25","47"
"02/16/2017","41","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","37","21","15","41","36"
"02/17/2017","63","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","39","7","28","63","52"
"02/18/2017","57","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","7","43","27","41","57","52"
"02/19/2017","81","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","16","44","23","56","81","52"
"02/20/2017","82","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","8","46","70","23","82","49"
"02/21/2017","61","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","2","38","6","27","61","42"
"02/22/2017","70","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","2","38","4","25","70","33"
"02/23/2017","53","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","31","24","25","53","24"
"02/24/2017","55","PM2.5","East Chicago- Franklin School/ Washington School (Ben. Franklin)","18-089-0006","AQS","3","31","7","21","55","25"
"02/25/2017","42","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","0","34","14","19","42","21"
"02/26/2017","43","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","1","43","1","17","41","27"
"02/27/2017","77","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","40","23","37","56","77"
"02/28/2017","57","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","1","29","10","19","57","25"
"03/01/2017","36","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","36","20","16","36","30"
"03/02/2017","40","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","40","16","18","39","27"
"03/03/2017","42","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","42","9","28","38","39"
"03/04/2017","52","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","38","1","19","52","21"
"03/05/2017","48","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","1","42","44","17","48","20"
"03/06/2017","54","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","2","35","6","12","54","23"
"03/07/2017","49","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","44","31","16","49","25"
"03/08/2017","46","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","44","39","46","33","24"
"03/09/2017","42","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","6","42","3","24","30","36"
"03/10/2017","53","PM10","Portage- Hwy 12","18-127-0023","AQS","6","39","7","53","32","31"
"03/11/2017","39","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","7","39","13","22","32","23"
"03/12/2017","45","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","6","41","30","20","45","40"
"03/13/2017","53","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","41","6","17","53","22"
"03/14/2017","44","SO2","ArcelorMittal-Burns Harbor Site 1","18-127-0028","AQS","6","41","44","18","39","36"
"03/15/2017","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","43","29","29","54","39"
"03/16/2017","54","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","5","45","36","27","54","49"
"03/17/2017","65","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","5","31","16","26","65","39"
"03/18/2017","42","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","28","23","16","42","32"
"03/19/2017","54","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","37","7","16","48","54"
"03/20/2017","63","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","6","36","4","23","63","29"
"03/21/2017","43","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","6","43","4","35","37","42"
"03/22/2017","44","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","6","44","16","20","34","36"
"03/23/2017","56","PM2.5","IEPA TRAILER","17-031-3103","AQS","5","38","4","32","56","38"
"03/24/2017","54","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","3","49","1","29","54","26"
"03/25/2017","55","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","7","31","1","17","55","26"
"03/26/2017","53","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","3","32","1","17","53","27"
"03/27/2017","48","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","31","3","22","48","27"
"03/28/2017","35","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","7","35","1","13","33","24"
"03/29/2017","43","SO2","ArcelorMittal-Burns Harbor Site 1","18-127-0028","AQS","6","39","43","20","38","36"
"03/30/2017","45","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","36","13","14","45","24"
"03/31/2017","45","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","10","45","0","11","31","20"
"04/01/2017","46","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","3","46","11","24","36","45"
"04/02/2017","51","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","43","6","22","51","47"
"04/03/2017","55","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","3","37","13","29","55","39"
"04/04/2017","46","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","46","9","16","38","44"
"04/05/2017","45","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","45","4","12","38","40"
"04/06/2017","41","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","41","1","16","20","26"
"04/07/2017","48","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","48","6","31","23","43"
"04/08/2017","51","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","5","51","3","20","32","41"
"04/09/2017","67","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","2","67","3","33","50","14"
"04/10/2017","48","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","2","48","3","26","44","33"
"04/11/2017","31","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","2","28","10","16","31","24"
"04/12/2017","43","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","43","6","30","40","32"
"04/13/2017","52","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","2","41","10","24","52","32"
"04/14/2017","49","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","3","47","10","28","49","40"
"04/15/2017","67","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","67","1","30","53","22"
"04/16/2017","49","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","2","49","17","14","39","33"
"04/17/2017","52","PM10","Portage- Hwy 12","18-127-0023","AQS","3","48","21","52","31","48"
"04/18/2017","67","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","67","43","51","38","38"
"04/19/2017","44","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","2","36","24","25","44","30"
"04/20/2017","45","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","0","34","41","31","45","36"
"04/21/2017","44","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","44","16","34","26","26"
"04/22/2017","51","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","2","44","23","25","39","51"
"04/23/2017","69","NO2","CTA BUILDING","17-031-0063","AQS","5","64","17","29","57","69"
"04/24/2017","84","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","2","84","36","64","45","53"
"04/25/2017","74","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","74","20","48","54","31"
"04/26/2017","61","Ozone","VALPARAISO","18-127-0026","AQS","2","61","6","59","53","37"
"04/27/2017","39","Ozone","WATER PLANT","17-031-7002","AQS","2","39","7","12","31","31"
"04/28/2017","58","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","2","42","4","36","58","38"
"04/29/2017","47","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","2","47","1","18","29","11"
"04/30/2017","44","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","2","44","3","9","40","22"
"05/01/2017","40","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","2","40","3","9","38","38"
"05/02/2017","46","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","3","40","46","9","23","37"
"05/03/2017","45","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","7","45","26","19","30","39"
"05/04/2017","53","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","11","50","7","14","53","25"
"05/05/2017","45","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","10","45","3","25","30","25"
"05/06/2017","48","PM10","Portage- Hwy 12","18-127-0023","AQS","5","45","13","48","25","29"
"05/07/2017","51","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","51","24","16","25","46"
"05/08/2017","46","SO2","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS","6","46","46","38","25","38"
"05/09/2017","46","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","6","46","7","19","43","43"
"05/10/2017","71","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","9","71","11","51","63","45"
"05/11/2017","90","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","11","90","4","17","52","33"
"05/12/2017","80","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","14","80","16","31","54","43"
"05/13/2017","80","Ozone","COOK COUNTY TRAILER","17-031-4002","AQS","8","80","17","41","65","39"
"05/14/2017","52","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","15","48","20","27","52","31"
"05/15/2017","77","Ozone","VILLAGE GARAGE","17-031-0001","AQS","7","77","11","39","53","42"
"05/16/2017","112","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","112","4","77","61","31"
"05/17/2017","96","PM10","VILLAGE HALL","17-031-1016","AQS","3","77","4","96","65","19"
"05/18/2017","71","Ozone","VILLAGE GARAGE","17-031-0001","AQS","3","71","17","36","45","24"
"05/19/2017","51","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","8","40","6","38","51","14"
"05/20/2017","49","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","37","6","20","49","25"
"05/21/2017","39","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","39","27","9","37","24"
"05/22/2017","93","Ozone","VILLAGE GARAGE","17-031-0001","AQS","3","93","3","19","28","20"
"05/23/2017","48","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","6","48","6","22","38","38"
"05/24/2017","48","Ozone","CARY GROVE HS","17-111-0001","AQS","23","48","4","18","47","23"
"05/25/2017","51","Ozone","COOK COUNTY TRAILER","17-031-4002","AQS","3","51","4","21","46","42"
"05/26/2017","57","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","48","7","39","57","42"
"05/27/2017","90","Ozone","MORTON ARBORETUM","17-043-6001","AQS","14","90","31","26","49","35"
"05/28/2017","61","PM2.5","CARY GROVE HS","17-111-0001","AQS","7","58","7","26","61","36"
"05/29/2017","54","Ozone","COOK COUNTY TRAILER","17-031-4002","AQS","5","54","24","24","40","28"
"05/30/2017","44","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","44","30","29","31","33"
"05/31/2017","46","Ozone","VILLAGE GARAGE","17-031-0001","AQS","3","46","7","32","32","38"
"06/01/2017","71","Ozone","MORTON ARBORETUM","17-043-6001","AQS","11","71","47","41","40","45"
"06/02/2017","147","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","147","7","55","56","54"
"06/03/2017","143","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","8","143","19","63","68","58"
"06/04/2017","108","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","8","108","17","31","58","27"
"06/05/2017","67","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","6","67","13","52","56","41"
"06/06/2017","41","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","9","41","1","33","36","18"
"06/07/2017","42","PM10","Portage- Hwy 12","18-127-0023","AQS","7","41","23","42","37","33"
"06/08/2017","87","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","87","13","58","62","52"
"06/09/2017","136","Ozone","VALPARAISO","18-127-0026","AQS","6","136","14","44","55","28"
"06/10/2017","105","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","105","3","56","62","37"
"06/11/2017","100","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","100","3","25","58","10"
"06/12/2017","105","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","105","7","33","60","31"
"06/13/2017","126","Ozone","VILLAGE GARAGE","17-031-0001","AQS","10","126","10","46","62","36"
"06/14/2017","64","Ozone","KENOSHA - WATER TOWER","55-059-0025","AQS","3","64","6","20","61","28"
"06/15/2017","150","Ozone","WATER PLANT","17-031-7002","AQS","5","150","26","19","52","52"
"06/16/2017","97","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","97","37","16","34","23"
"06/17/2017","67","Ozone","VILLAGE GARAGE","17-031-0001","AQS","3","67","13","16","52","25"
"06/18/2017","45","Ozone","VALPARAISO","18-127-0026","AQS","3","45","39","10","38","25"
"06/19/2017","44","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","2","44","24","27","30","28"
"06/20/2017","48","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","48","20","19","34","26"
"06/21/2017","90","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","5","90","7","34","52","35"
"06/22/2017","55","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","54","3","51","55","38"
"06/23/2017","64","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","64","16","25","34","28"
"06/24/2017","40","Ozone","VALPARAISO","18-127-0026","AQS","2","40","24","30","33","25"
"06/25/2017","32","Ozone","VALPARAISO","18-127-0026","AQS","2","32","20","20","20","18"
"06/26/2017","39","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","2","37","39","30","23","20"
"06/27/2017","46","Ozone","WATER PLANT","17-031-7002","AQS","3","46","31","31","39","28"
"06/28/2017","54","Ozone","WATER PLANT","17-031-7002","AQS","3","54","3","39","45","33"
"06/29/2017","54","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","2","54","6","24","48","49"
"06/30/2017","90","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","90","4","31","61","39"
"07/01/2017","61","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","3","61","36","25","45","29"
"07/02/2017","64","Ozone","WATER PLANT","17-031-7002","AQS","3","64","30","23","46","30"
"07/03/2017","58","Ozone","VILLAGE GARAGE","17-031-0001","AQS","15","58","6","23","53","47"
"07/04/2017","106","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","100","16","39","106","29"
"07/05/2017","105","Ozone","VILLAGE GARAGE","17-031-0001","AQS","3","105","7","52","82","42"
"07/06/2017","133","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","133","10","40","58","45"
"07/07/2017","71","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","7","71","6","24","55","29"
"07/08/2017","41","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","3","41","16","13","40","32"
"07/09/2017","58","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","58","4","17","38","30"
"07/10/2017","97","Ozone","WATER PLANT","17-031-7002","AQS","3","97","19","19","45","37"
"07/11/2017","93","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","93","7","23","59","42"
"07/12/2017","60","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","3","49","7","25","60","34"
"07/13/2017","48","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","3","44","9","21","48","31"
"07/14/2017","37","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","31","7","16","37","23"
"07/15/2017","49","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","49","13","19","46","30"
"07/16/2017","40","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","37","9","18","40","21"
"07/17/2017","54","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","7","54","9","28","48","24"
"07/18/2017","177","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","177","19","46","61","49"
"07/19/2017","108","Ozone","VALPARAISO","18-127-0026","AQS","7","108","16","39","53","34"
"07/20/2017","112","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","112","6","20","54","31"
"07/21/2017","90","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","7","90","7","23","58","35"
"07/22/2017","90","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","90","3","14","45","24"
"07/23/2017","105","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","105","7","21","55","39"
"07/24/2017","44","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","5","44","3","21","36","16"
"07/25/2017","64","Ozone","CARY GROVE HS","17-111-0001","AQS","2","64","9","24","43","26"
"07/26/2017","119","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","2","119","6","45","58","30"
"07/27/2017","71","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","71","3","28","59","24"
"07/28/2017","64","PM10","Portage- Hwy 12","18-127-0023","AQS","7","42","3","64","36","12"
"07/29/2017","37","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","6","37","6","18","29","16"
"07/30/2017","58","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","10","50","10","38","58","29"
"07/31/2017","105","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","105","10","34","55","57"
"08/01/2017","133","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","133","4","50","62","46"
"08/02/2017","93","Ozone","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","93","19","34","60","41"
"08/03/2017","51","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","48","6","31","51","27"
"08/04/2017","28","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","2","28","26","15","28","28"
"08/05/2017","42","Ozone","WATER PLANT","17-031-7002","AQS","2","42","31","20","39","33"
"08/06/2017","49","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","39","4","19","49","32"
"08/07/2017","44","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","43","4","25","44","33"
"08/08/2017","55","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","5","54","19","27","55","42"
"08/09/2017","54","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","50","11","43","54","41"
"08/10/2017","67","Ozone","WATER PLANT","17-031-7002","AQS","2","67","4","47","54","42"
"08/11/2017","44","Ozone","VILLAGE GARAGE","17-031-0001","AQS","7","44","17","31","36","26"
"08/12/2017","41","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","3","41","3","18","40","20"
"08/13/2017","52","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","49","14","21","52","28"
"08/14/2017","93","Ozone","WATER PLANT","17-031-7002","AQS","5","93","7","46","53","42"
"08/15/2017","71","Ozone","VILLAGE GARAGE","17-031-0001","AQS","9","71","7","26","52","33"
"08/16/2017","80","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","5","80","6","31","54","34"
"08/17/2017","36","Ozone","VILLAGE GARAGE","17-031-0001","AQS","2","36","14","23","34","27"
"08/18/2017","45","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","45","24","24","36","32"
"08/19/2017","90","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","6","90","16","31","56","33"
"08/20/2017","93","Ozone","KENOSHA - WATER TOWER","55-059-0025","AQS","6","93","9","30","63","31"
"08/21/2017","51","PM2.5","CARY GROVE HS","17-111-0001","AQS","3","51","10","34","51","29"
"08/22/2017","42","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","2","42","16","21","40","28"
"08/23/2017","42","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","40","17","26","42","32"
"08/24/2017","38","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","37","11","27","38","33"
"08/25/2017","46","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","46","16","24","41","32"
"08/26/2017","67","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","67","4","23","59","34"
"08/27/2017","55","PM2.5","NORTHBROOK WATER PLANT","17-031-4201","AQS","3","50","4","19","55","22"
"08/28/2017","80","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","80","4","35","58","44"
"08/29/2017","61","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","51","7","40","61","42"
"08/30/2017","64","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","64","6","45","63","45"
"08/31/2017","64","PM2.5","CARY GROVE HS","17-111-0001","AQS","5","38","4","53","64","16"
"09/01/2017","38","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","5","38","4","24","38","30"
"09/02/2017","50","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","46","14","19","50","33"
"09/03/2017","57","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","48","10","23","57","28"
