"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"08/25/2013","87","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","5","87","27","25","58","28"
"08/26/2013","77","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","6","77","47","55","63","42"
"08/27/2013","74","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","6","74","34","59","59","39"
"08/28/2013","89","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","6","71","89","30","52","26"
"08/29/2013","81","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","11","61","61","35","81","42"
"08/30/2013","77","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","7","77","23","29","63","53"
"08/31/2013","42","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","6","42","7","12","37","24"
"09/01/2013","71","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","6","71","49","29","64","31"
"09/02/2013","35","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","6","35","7","15","33","15"
"09/03/2013","43","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","7","38","40","20","28","43"
"09/04/2013","97","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","7","67","97","44","47","57"
"09/05/2013","43","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","8","41","24","31","31","43"
"09/06/2013","67","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","67","26","31","50","40"
"09/07/2013","72","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","67","34","47","72","50"
"09/08/2013","65","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","10","58","10","34","65","28"
"09/09/2013","126","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","7","126","10","47","69","32"
"09/10/2013","74","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","7","74","13","71","70","44"
"09/11/2013","61","Ozone","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","8","61","51","51","59","51"
"09/12/2013","59","PM10","Portage- Hwy 12","18-127-0023","AQS","9","39","33","59","50","31"
"09/13/2013","65","PM10","Portage- Hwy 12","18-127-0023","AQS","8","36","10","65","27","27"
"09/14/2013","42","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","42","7","14","38","38"
"09/15/2013","49","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","8","33","10","16","49","30"
"09/16/2013","36","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","9","31","24","14","36","22"
"09/17/2013","43","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","42","6","18","43","29"
"09/18/2013","55","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","48","14","28","55","43"
"09/19/2013","66","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","50","13","26","66","32"
"09/20/2013","43","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","5","30","43","22","38","34"
"09/21/2013","41","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","26","37","34","41","22"
"09/22/2013","34","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","34","30","16","34","23"
"09/23/2013","42","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","42","21","22","42","34"
"09/24/2013","47","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","6","47","14","20","47","37"
"09/25/2013","61","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","9","61","39","42","59","42"
"09/26/2013","71","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","8","71","40","30","63","51"
"09/27/2013","67","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","7","67","9","27","54","45"
"09/28/2013","50","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","3","47","7","30","50","28"
"09/29/2013","36","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","5","34","14","18","36","32"
"09/30/2013","51","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","43","9","30","51","48"
"10/01/2013","54","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","3","43","10","33","54","42"
"10/02/2013","52","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","7","44","20","31","52","46"
"10/03/2013","56","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","27","11","22","56","44"
"10/04/2013","63","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","10","28","30","33","63","43"
"10/05/2013","58","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","29","9","21","58","27"
"10/06/2013","36","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","3","27","36","12","32","23"
"10/07/2013","56","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","32","37","27","40","56"
"10/08/2013","52","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","40","19","33","52","51"
"10/09/2013","53","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","7","45","10","22","53","51"
"10/10/2013","65","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","9","51","19","42","65","56"
"10/11/2013","67","Ozone","WATER PLANT","17-031-7002","AQS","8","67","19","34","66","61"
"10/12/2013","63","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","38","34","40","63","38"
"10/13/2013","55","PM2.5","CITY HALL","17-043-4002","AQS","7","32","9","28","55","33"
"10/14/2013","51","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","8","34","20","15","51","37"
"10/15/2013","59","SO2","COOK COUNTY TRAILER","17-031-1601","AQS","6","25","59","20","53","31"
"10/16/2013","44","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","19","27","21","44","25"
"10/17/2013","48","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","9","25","30","19","48","43"
"10/18/2013","52","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","9","19","34","26","52","31"
"10/19/2013","36","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","30","29","27","36","30"
"10/20/2013","46","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","34","11","21","46","26"
"10/21/2013","40","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","7","27","29","29","40","25"
"10/22/2013","53","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","9","20","46","32","53","36"
"10/23/2013","55","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","26","23","23","55","32"
"10/24/2013","60","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","27","27","34","60","38"
"10/25/2013","61","SO2","NIPSCO Dunes Acres","18-127-0011","AQS","6","30","61","48","43","46"
"10/26/2013","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","27","27","44","54","28"
"10/27/2013","51","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","25","13","21","51","35"
"10/28/2013","59","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","25","14","44","59","38"
"10/29/2013","62","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","7","19","9","26","62","33"
"10/30/2013","90","PM2.5","Hammond- Purdue/ Powers Bldg. Purdue University","18-089-2004","AQS","8","22","6","33","90","34"
"10/31/2013","47","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","22","19","9","47","29"
"11/01/2013","50","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","5","19","36","28","50","22"
"11/02/2013","75","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","19","17","30","75","24"
"11/03/2013","53","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","25","13","12","53","28"
"11/04/2013","52","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","3","26","7","17","52","32"
"11/05/2013","59","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","24","9","20","59","31"
"11/06/2013","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","23","34","24","56","45"
"11/07/2013","62","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","23","39","24","62","31"
"11/08/2013","63","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","28","39","29","63","36"
"11/09/2013","40","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","31","34","28","40","21"
"11/10/2013","66","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","29","39","29","66","32"
"11/11/2013","43","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","8","24","24","27","43","32"
"11/12/2013","44","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","27","26","29","44","30"
"11/13/2013","45","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","23","19","38","45","32"
"11/14/2013","50","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","5","24","17","39","50","30"
"11/15/2013","186","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","3","23","17","44","186","39"
"11/16/2013","73","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","2","23","9","32","73","20"
"11/17/2013","55","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","1","30","41","18","55","23"
"11/18/2013","60","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","0","25","47","30","60","30"
"11/19/2013","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS",".","28","14","31","53","49"
"11/20/2013","56","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","1","22","7","40","56","32"
"11/21/2013","72","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","0","17","6","51","72","34"
"11/22/2013","64","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","1","29","13","32","64","40"
"11/23/2013","69","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","1","30","29","69","66","25"
"11/24/2013","50","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","0","29","23","20","50","27"
"11/25/2013","53","PM10","VILLAGE HALL","17-031-1016","AQS","1","21","13","53","52","40"
"11/26/2013","58","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","26","11","48","58","32"
"11/27/2013","75","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","2","28","52","64","75","36"
"11/28/2013","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","2","20","14","35","56","29"
"11/29/2013","68","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","24","24","44","68","53"
"11/30/2013","75","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","2","28","17","38","75","42"
"12/01/2013","91","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","22","6","46","91","43"
"12/02/2013","91","PM2.5","CARY GROVE HS","17-111-0001","AQS","8","26","17","50","91","61"
"12/03/2013","117","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","14","6","54","117","33"
"12/04/2013","91","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","17","6","46","91","30"
"12/05/2013","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","2","23","16","26","53","25"
"12/06/2013","59","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","21","6","34","59","33"
"12/07/2013","71","SO2","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","25","71","33","65","37"
"12/08/2013","60","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","31","6","33","60","34"
"12/09/2013","70","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","24","33","36","70","26"
"12/10/2013","58","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","30","41","54","58","39"
"12/11/2013","63","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","29","23","38","63","42"
"12/12/2013","60","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","26","26","57","60","42"
"12/13/2013","76","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","9","24","26","59","76","49"
"12/14/2013","72","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","24","13","31","72","29"
"12/15/2013","65","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","27","27","31","65","25"
"12/16/2013","68","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","28","14","36","68","57"
"12/17/2013","72","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","32","24","33","72","35"
"12/18/2013","55","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","6","32","21","46","55","39"
"12/19/2013","69","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","14","31","6","48","69","44"
"12/20/2013","73","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","11","22","4","23","73","43"
"12/21/2013","65","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","27","7","26","65","26"
"12/22/2013","53","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","33","7","16","53","26"
"12/23/2013","60","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","25","26","32","60","28"
"12/24/2013","62","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","20","11","37","62","31"
"12/25/2013","61","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","31","10","26","61","24"
"12/26/2013","56","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","6","31","34","27","56","45"
"12/27/2013","67","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","7","24","10","37","67","40"
"12/28/2013","58","PM2.5","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","30","10","29","58","31"
"12/29/2013","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","5","31","17","22","56","28"
"12/30/2013","59","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","26","40","57","59","34"
"12/31/2013","66","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","8","24","24","31","66","38"
